name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=27,qubits=30,CNOT,t_avg=75.0437,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=28,qubits=30,CNOT,t_avg=808.278,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=28,qubits=30,CNOT,t_avg=217.05,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=28,qubits=30,CNOT,t_avg=83.6493,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=28,qubits=30,CNOT,t_avg=74.1996,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=0,tgt=29,qubits=30,CNOT,t_avg=819.151,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=0,tgt=29,qubits=30,CNOT,t_avg=217.072,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=0,tgt=29,qubits=30,CNOT,t_avg=83.6222,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=0,tgt=29,qubits=30,CNOT,t_avg=74.2796,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=0,qubits=30,CNOT,t_avg=720.331,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=0,qubits=30,CNOT,t_avg=191.869,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=0,qubits=30,CNOT,t_avg=79.2688,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=1,tgt=0,qubits=30,CNOT,t_avg=75.8498,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=2,qubits=30,CNOT,t_avg=766.372,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=2,qubits=30,CNOT,t_avg=191.743,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=2,qubits=30,CNOT,t_avg=79.511,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=1,tgt=2,qubits=30,CNOT,t_avg=76.0811,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=3,qubits=30,CNOT,t_avg=705.328,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=3,qubits=30,CNOT,t_avg=191.769,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=3,qubits=30,CNOT,t_avg=79.6312,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=1,tgt=3,qubits=30,CNOT,t_avg=76.0476,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=4,qubits=30,CNOT,t_avg=723.65,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=4,qubits=30,CNOT,t_avg=192.033,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=4,qubits=30,CNOT,t_avg=79.6178,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=1,tgt=4,qubits=30,CNOT,t_avg=76.1861,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=5,qubits=30,CNOT,t_avg=720.141,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=5,qubits=30,CNOT,t_avg=192.333,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=5,qubits=30,CNOT,t_avg=79.4931,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=1,tgt=5,qubits=30,CNOT,t_avg=76.1883,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=6,qubits=30,CNOT,t_avg=705.599,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=4,ctrl=1,tgt=6,qubits=30,CNOT,t_avg=191.695,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=16,ctrl=1,tgt=6,qubits=30,CNOT,t_avg=79.4126,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=32,ctrl=1,tgt=6,qubits=30,CNOT,t_avg=76.0208,t_ratio=1/1000,kernel=AVX512
name=LightningOMPBinStream,gate=CNOT,omp=1,ctrl=1,tgt=7,qubits=30,CNOT,t_avg=699.985,t_ratio=1/1000,kernel=AVX512
