sim,gate,omp,ctrl,tgt,qubits,gate_name,t_avg,t_ratio,kernel
LightningOMPBinStream,CNOT,4,18,1,30,CNOT,189.778,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,1,30,CNOT,81.1951,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,1,30,CNOT,78.0143,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,2,30,CNOT,738.646,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,2,30,CNOT,189.474,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,2,30,CNOT,81.043,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,2,30,CNOT,77.9681,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,3,30,CNOT,710.062,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,3,30,CNOT,190.69,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,3,30,CNOT,81.0289,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,3,30,CNOT,77.9935,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,4,30,CNOT,711.535,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,4,30,CNOT,189.363,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,4,30,CNOT,81.1404,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,4,30,CNOT,78.043,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,5,30,CNOT,710.117,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,5,30,CNOT,189.242,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,5,30,CNOT,81.0837,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,5,30,CNOT,78.0361,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,6,30,CNOT,738.714,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,6,30,CNOT,189.141,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,6,30,CNOT,81.0789,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,6,30,CNOT,77.9814,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,7,30,CNOT,710.916,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,7,30,CNOT,189.18,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,7,30,CNOT,80.9956,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,7,30,CNOT,77.9372,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,8,30,CNOT,711.267,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,8,30,CNOT,190.707,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,8,30,CNOT,80.9838,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,8,30,CNOT,77.9709,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,9,30,CNOT,711.356,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,9,30,CNOT,189.368,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,9,30,CNOT,81.0827,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,9,30,CNOT,78.0054,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,10,30,CNOT,703.326,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,10,30,CNOT,189.155,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,10,30,CNOT,81.1348,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,10,30,CNOT,77.9683,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,11,30,CNOT,724.737,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,11,30,CNOT,189.33,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,11,30,CNOT,81.041,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,11,30,CNOT,77.94,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,12,30,CNOT,743.094,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,12,30,CNOT,199.343,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,12,30,CNOT,88.4525,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,12,30,CNOT,77.886,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,13,30,CNOT,734.907,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,13,30,CNOT,199.268,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,13,30,CNOT,88.7978,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,13,30,CNOT,84.2533,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,14,30,CNOT,734.957,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,14,30,CNOT,199.104,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,14,30,CNOT,89.0055,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,14,30,CNOT,84.1109,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,15,30,CNOT,735.583,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,15,30,CNOT,199.515,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,15,30,CNOT,88.9435,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,15,30,CNOT,84.2033,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,16,30,CNOT,714.824,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,16,30,CNOT,186.23,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,16,30,CNOT,79.2505,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,16,30,CNOT,75.9127,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,17,30,CNOT,748.602,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,17,30,CNOT,198.489,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,17,30,CNOT,88.4547,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,17,30,CNOT,83.4454,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,19,30,CNOT,735.601,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,19,30,CNOT,190.651,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,19,30,CNOT,79.8397,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,19,30,CNOT,77.789,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,20,30,CNOT,721.605,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,20,30,CNOT,194.898,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,20,30,CNOT,80.9863,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,20,30,CNOT,78.8757,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,21,30,CNOT,761.809,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,21,30,CNOT,197.057,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,21,30,CNOT,82.1517,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,21,30,CNOT,79.0252,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,22,30,CNOT,830.434,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,22,30,CNOT,221.607,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,22,30,CNOT,84.066,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,22,30,CNOT,78.014,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,23,30,CNOT,841.05,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,23,30,CNOT,217.417,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,23,30,CNOT,85.9235,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,23,30,CNOT,77.5188,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,24,30,CNOT,833.895,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,24,30,CNOT,222.119,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,24,30,CNOT,83.9479,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,24,30,CNOT,76.4965,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,25,30,CNOT,834.557,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,25,30,CNOT,222.996,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,25,30,CNOT,83.8174,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,25,30,CNOT,91.7147,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,26,30,CNOT,816.241,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,26,30,CNOT,217.146,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,26,30,CNOT,84.2391,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,26,30,CNOT,76.7699,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,27,30,CNOT,792.154,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,27,30,CNOT,215.87,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,27,30,CNOT,82.994,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,27,30,CNOT,77.2634,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,28,30,CNOT,835.363,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,28,30,CNOT,217.017,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,28,30,CNOT,85.219,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,28,30,CNOT,76.3074,1/1000,AVX512
LightningOMPBinStream,CNOT,1,18,29,30,CNOT,813.765,1/1000,AVX512
LightningOMPBinStream,CNOT,4,18,29,30,CNOT,216.986,1/1000,AVX512
LightningOMPBinStream,CNOT,16,18,29,30,CNOT,85.2281,1/1000,AVX512
LightningOMPBinStream,CNOT,32,18,29,30,CNOT,76.2536,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,0,30,CNOT,721.658,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,0,30,CNOT,196.464,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,0,30,CNOT,82.6231,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,0,30,CNOT,78.6124,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,1,30,CNOT,729.306,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,1,30,CNOT,193.024,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,1,30,CNOT,82.7571,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,1,30,CNOT,78.7083,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,2,30,CNOT,709.03,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,2,30,CNOT,196.514,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,2,30,CNOT,82.6279,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,2,30,CNOT,78.6801,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,3,30,CNOT,708.768,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,3,30,CNOT,195.338,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,3,30,CNOT,82.9284,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,3,30,CNOT,78.7386,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,4,30,CNOT,708.803,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,4,30,CNOT,196.605,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,4,30,CNOT,82.5301,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,4,30,CNOT,78.7308,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,5,30,CNOT,712.005,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,5,30,CNOT,192.675,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,5,30,CNOT,82.3873,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,5,30,CNOT,78.9162,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,6,30,CNOT,711.394,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,6,30,CNOT,192.768,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,6,30,CNOT,82.4251,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,6,30,CNOT,78.8684,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,7,30,CNOT,711.971,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,7,30,CNOT,192.621,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,7,30,CNOT,82.2695,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,7,30,CNOT,78.7799,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,8,30,CNOT,707.763,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,8,30,CNOT,192.782,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,8,30,CNOT,82.8822,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,8,30,CNOT,78.6387,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,9,30,CNOT,736.317,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,9,30,CNOT,196.542,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,9,30,CNOT,82.3981,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,9,30,CNOT,78.6529,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,10,30,CNOT,736.945,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,10,30,CNOT,195.096,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,10,30,CNOT,82.862,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,10,30,CNOT,78.6994,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,11,30,CNOT,736.932,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,11,30,CNOT,196.349,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,11,30,CNOT,82.66,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,11,30,CNOT,78.6936,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,12,30,CNOT,708.936,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,12,30,CNOT,204.359,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,12,30,CNOT,83.4909,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,12,30,CNOT,78.7122,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,13,30,CNOT,746.584,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,13,30,CNOT,203.754,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,13,30,CNOT,90.3269,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,13,30,CNOT,85.4642,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,14,30,CNOT,746.896,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,14,30,CNOT,202.641,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,14,30,CNOT,90.699,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,14,30,CNOT,85.4701,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,15,30,CNOT,752.709,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,15,30,CNOT,203.955,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,15,30,CNOT,90.3134,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,15,30,CNOT,85.4176,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,16,30,CNOT,716.667,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,16,30,CNOT,189.621,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,16,30,CNOT,81.0278,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,16,30,CNOT,77.2367,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,17,30,CNOT,765.581,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,17,30,CNOT,203.515,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,17,30,CNOT,90.2562,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,17,30,CNOT,84.8307,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,18,30,CNOT,743.144,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,18,30,CNOT,193.033,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,18,30,CNOT,82.6307,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,18,30,CNOT,80.2515,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,20,30,CNOT,754.882,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,20,30,CNOT,200.938,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,20,30,CNOT,82.3515,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,20,30,CNOT,79.5485,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,21,30,CNOT,771.222,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,21,30,CNOT,199.508,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,21,30,CNOT,83.3678,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,21,30,CNOT,79.904,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,22,30,CNOT,871.633,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,22,30,CNOT,227.501,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,22,30,CNOT,86.4365,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,22,30,CNOT,78.7608,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,23,30,CNOT,828.92,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,23,30,CNOT,221.529,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,23,30,CNOT,85.3144,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,23,30,CNOT,78.3978,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,24,30,CNOT,854.073,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,24,30,CNOT,222.661,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,24,30,CNOT,84.3263,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,24,30,CNOT,77.2611,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,25,30,CNOT,845.162,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,25,30,CNOT,225.882,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,25,30,CNOT,84.4679,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,25,30,CNOT,77.1904,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,26,30,CNOT,828.187,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,26,30,CNOT,223.221,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,26,30,CNOT,85.4059,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,26,30,CNOT,78.1655,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,27,30,CNOT,802.783,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,27,30,CNOT,214.517,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,27,30,CNOT,84.5167,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,27,30,CNOT,78.0736,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,28,30,CNOT,829.478,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,28,30,CNOT,221.071,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,28,30,CNOT,86.4342,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,28,30,CNOT,77.1932,1/1000,AVX512
LightningOMPBinStream,CNOT,1,19,29,30,CNOT,834.889,1/1000,AVX512
LightningOMPBinStream,CNOT,4,19,29,30,CNOT,221.078,1/1000,AVX512
LightningOMPBinStream,CNOT,16,19,29,30,CNOT,86.6206,1/1000,AVX512
LightningOMPBinStream,CNOT,32,19,29,30,CNOT,77.3419,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,0,30,CNOT,740.128,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,0,30,CNOT,201.395,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,0,30,CNOT,83.9923,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,0,30,CNOT,79.8782,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,1,30,CNOT,730.736,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,1,30,CNOT,203.5,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,1,30,CNOT,84.2311,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,1,30,CNOT,80.0474,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,2,30,CNOT,746.543,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,2,30,CNOT,201.455,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,2,30,CNOT,84.0344,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,2,30,CNOT,80.1079,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,3,30,CNOT,737.431,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,3,30,CNOT,197.606,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,3,30,CNOT,84.0683,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,3,30,CNOT,80.1632,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,4,30,CNOT,739.448,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,4,30,CNOT,201.439,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,4,30,CNOT,84.2833,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,4,30,CNOT,80.3587,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,5,30,CNOT,739.951,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,5,30,CNOT,201.539,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,5,30,CNOT,84.1062,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,5,30,CNOT,80.2663,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,6,30,CNOT,782.541,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,6,30,CNOT,201.407,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,6,30,CNOT,83.8629,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,6,30,CNOT,80.2825,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,7,30,CNOT,764.773,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,7,30,CNOT,197.639,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,7,30,CNOT,84.1543,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,7,30,CNOT,80.0662,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,8,30,CNOT,764.277,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,8,30,CNOT,197.655,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,8,30,CNOT,83.9293,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,8,30,CNOT,80.1883,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,9,30,CNOT,742.99,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,9,30,CNOT,197.819,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,9,30,CNOT,84.0954,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,9,30,CNOT,80.1246,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,10,30,CNOT,764.805,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,10,30,CNOT,197.596,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,10,30,CNOT,84.0156,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,10,30,CNOT,80.1682,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,11,30,CNOT,737.398,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,11,30,CNOT,203.048,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,11,30,CNOT,84.0507,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,11,30,CNOT,80.2327,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,12,30,CNOT,751.242,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,12,30,CNOT,197.683,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,12,30,CNOT,83.9329,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,12,30,CNOT,80.1982,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,13,30,CNOT,764.21,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,13,30,CNOT,209.036,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,13,30,CNOT,91.8029,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,13,30,CNOT,86.7656,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,14,30,CNOT,773.959,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,14,30,CNOT,209.005,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,14,30,CNOT,92.163,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,14,30,CNOT,86.8712,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,15,30,CNOT,775.312,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,15,30,CNOT,212.367,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,15,30,CNOT,91.8367,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,15,30,CNOT,86.6487,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,16,30,CNOT,729.989,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,16,30,CNOT,199.332,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,16,30,CNOT,82.3872,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,16,30,CNOT,78.4167,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,17,30,CNOT,762.061,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,17,30,CNOT,211.671,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,17,30,CNOT,91.7229,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,17,30,CNOT,86.4469,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,18,30,CNOT,730.251,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,18,30,CNOT,201.792,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,18,30,CNOT,84.311,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,18,30,CNOT,81.9213,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,19,30,CNOT,781.105,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,19,30,CNOT,201.796,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,19,30,CNOT,82.1365,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,19,30,CNOT,79.6068,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,21,30,CNOT,766.072,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,21,30,CNOT,208.189,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,21,30,CNOT,84.9079,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,21,30,CNOT,81.5678,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,22,30,CNOT,851.577,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,22,30,CNOT,230.298,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,22,30,CNOT,88.1737,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,22,30,CNOT,80.0443,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,23,30,CNOT,857.88,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,23,30,CNOT,229.627,1/1000,AVX512
LightningOMPBinStream,CNOT,16,20,23,30,CNOT,87.9683,1/1000,AVX512
LightningOMPBinStream,CNOT,32,20,23,30,CNOT,79.6278,1/1000,AVX512
LightningOMPBinStream,CNOT,1,20,24,30,CNOT,846.267,1/1000,AVX512
LightningOMPBinStream,CNOT,4,20,24,30,CNOT,226.767,1/1000,AVX512
